Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
35448,125449,Female,disloyal Customer,30,Business travel,Business,2845,3,3,3,1,3,3,3,3,3,2,4,3,4,3,22,1.0,neutral or dissatisfied
9174,101,Male,Loyal Customer,44,Business travel,Business,2992,1,1,1,1,5,4,4,4,4,4,4,3,4,3,0,0.0,satisfied
65526,35979,Female,Loyal Customer,31,Business travel,Business,2184,2,2,2,2,5,5,5,5,2,5,4,4,1,5,0,0.0,satisfied
23524,44103,Male,Loyal Customer,51,Business travel,Business,408,5,5,5,5,4,2,1,5,5,5,5,2,5,1,0,0.0,satisfied
67826,52782,Male,Loyal Customer,26,Business travel,Business,1874,3,3,3,3,4,4,4,4,4,3,4,5,2,4,0,0.0,satisfied
102646,125820,Male,Loyal Customer,44,Business travel,Business,742,4,4,4,4,5,5,4,3,3,4,3,5,3,3,0,0.0,satisfied
49893,83459,Female,Loyal Customer,35,Business travel,Business,2755,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,17.0,satisfied
98731,85760,Female,disloyal Customer,26,Business travel,Business,526,0,0,0,2,2,0,2,2,3,2,5,5,5,2,0,0.0,satisfied
90613,60955,Male,Loyal Customer,26,Business travel,Business,888,1,1,1,1,4,4,4,4,3,3,4,5,4,4,0,0.0,satisfied
77934,26556,Female,disloyal Customer,27,Business travel,Business,515,3,3,3,2,2,3,2,2,5,3,4,3,5,2,68,61.0,neutral or dissatisfied
102183,119379,Male,disloyal Customer,45,Business travel,Business,399,5,5,5,4,2,5,3,2,4,2,4,4,5,2,0,0.0,satisfied
4418,81818,Male,Loyal Customer,41,Business travel,Business,1487,1,1,1,1,4,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
60267,12210,Female,Loyal Customer,49,Business travel,Business,3982,4,3,3,3,1,3,3,4,4,4,4,4,4,3,0,3.0,neutral or dissatisfied
27771,27259,Female,Loyal Customer,40,Business travel,Business,954,3,3,3,3,5,5,5,5,5,5,5,5,5,3,0,10.0,satisfied
101317,8415,Male,Loyal Customer,45,Business travel,Business,1622,4,4,4,4,4,5,5,4,4,4,4,4,4,4,1,0.0,satisfied
77174,3978,Male,Loyal Customer,30,Business travel,Business,340,4,4,4,4,4,4,4,4,5,3,5,5,5,4,0,0.0,satisfied
76828,59358,Male,disloyal Customer,39,Business travel,Business,2367,1,2,2,3,5,2,5,5,4,4,4,5,4,5,0,0.0,neutral or dissatisfied
45209,94947,Female,Loyal Customer,49,Business travel,Business,3313,1,5,5,5,1,4,4,1,1,1,1,3,1,2,21,18.0,neutral or dissatisfied
19728,124346,Male,Loyal Customer,54,Business travel,Business,1037,2,2,2,2,4,4,5,4,4,4,4,4,4,4,0,2.0,satisfied
7948,7679,Male,Loyal Customer,30,Business travel,Business,2971,2,2,3,2,4,4,4,4,1,1,1,4,3,4,8,12.0,satisfied
51321,23964,Male,Loyal Customer,51,Business travel,Business,2623,2,5,3,5,4,3,3,2,2,1,2,4,2,2,32,27.0,neutral or dissatisfied
18633,87872,Female,disloyal Customer,40,Business travel,Business,214,1,0,0,4,5,0,2,5,3,4,4,3,4,5,11,6.0,neutral or dissatisfied
2610,100582,Male,Loyal Customer,46,Business travel,Business,486,4,4,4,4,4,4,4,4,4,4,4,3,4,3,11,18.0,satisfied
54272,8875,Female,Loyal Customer,54,Business travel,Business,3007,2,2,2,2,5,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
99553,124776,Male,Loyal Customer,47,Business travel,Business,280,3,3,3,3,3,4,4,4,4,4,4,3,4,5,14,0.0,satisfied
66155,34659,Male,Loyal Customer,44,Business travel,Business,2560,3,4,3,3,2,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
4252,70792,Male,Loyal Customer,53,Business travel,Business,328,0,0,0,3,4,5,5,2,2,2,2,5,2,4,0,0.0,satisfied
54122,5166,Male,Loyal Customer,57,Business travel,Business,3809,0,0,0,4,3,4,5,1,1,1,1,4,1,3,0,0.0,satisfied
18932,108640,Female,Loyal Customer,54,Business travel,Business,2100,3,3,3,3,4,4,4,4,4,5,4,4,4,3,25,13.0,satisfied
21220,117592,Male,Loyal Customer,29,Business travel,Business,2049,4,4,4,4,3,3,3,3,3,5,4,3,4,3,0,0.0,satisfied
12218,103906,Male,Loyal Customer,46,Business travel,Business,533,1,1,1,1,4,5,5,4,4,4,4,5,4,4,26,15.0,satisfied
77947,70761,Male,Loyal Customer,51,Business travel,Business,328,3,5,3,3,5,5,5,5,5,5,5,4,5,4,21,16.0,satisfied
39845,114612,Female,Loyal Customer,53,Business travel,Business,417,5,5,5,5,3,5,4,5,5,4,5,3,5,4,0,0.0,satisfied
29322,73520,Female,disloyal Customer,36,Business travel,Business,194,2,3,3,4,2,3,2,2,3,4,3,2,3,2,57,48.0,neutral or dissatisfied
82605,92681,Female,Loyal Customer,40,Business travel,Business,507,1,4,4,4,2,4,3,1,1,2,1,1,1,1,0,0.0,neutral or dissatisfied
99948,80132,Female,disloyal Customer,35,Business travel,Business,2586,2,2,2,4,2,2,3,5,3,4,5,3,5,3,39,14.0,neutral or dissatisfied
31537,109611,Male,Loyal Customer,57,Business travel,Business,3575,1,1,5,1,2,5,5,4,4,4,4,3,4,3,17,17.0,satisfied
10595,81007,Female,Loyal Customer,57,Business travel,Business,3640,4,4,4,4,3,4,5,5,5,5,5,5,5,5,40,30.0,satisfied
89238,127707,Male,Loyal Customer,46,Business travel,Business,3007,2,2,2,2,4,4,4,5,5,5,5,3,5,4,8,12.0,satisfied
53582,59543,Female,Loyal Customer,50,Business travel,Business,2940,4,4,4,4,4,4,4,2,2,2,2,5,2,5,0,0.0,satisfied
97352,15556,Male,Loyal Customer,58,Personal Travel,Business,229,2,4,2,5,5,5,4,4,4,2,4,3,4,5,2,0.0,neutral or dissatisfied
5600,53867,Male,Loyal Customer,22,Business travel,Business,2055,1,1,1,1,4,4,1,4,4,3,3,4,3,4,0,0.0,neutral or dissatisfied
99267,9212,Male,Loyal Customer,51,Business travel,Business,100,0,5,0,4,5,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
11510,119900,Male,Loyal Customer,40,Business travel,Business,2479,2,2,2,2,2,5,4,5,5,5,5,3,5,5,0,0.0,satisfied
96813,93774,Female,Loyal Customer,59,Business travel,Business,1865,4,4,4,4,2,3,4,4,4,4,4,5,4,4,0,2.0,satisfied
25231,39967,Female,Loyal Customer,43,Business travel,Business,1404,1,1,1,1,3,1,4,2,2,3,2,5,2,1,0,0.0,satisfied
93124,7507,Female,Loyal Customer,50,Business travel,Business,1995,5,5,5,5,5,5,4,4,4,4,4,4,4,4,88,56.0,satisfied
38041,128377,Female,disloyal Customer,36,Business travel,Business,647,3,3,3,3,2,3,4,2,5,5,4,5,5,2,5,4.0,neutral or dissatisfied
64035,17875,Male,Loyal Customer,56,Business travel,Business,2312,4,3,3,3,2,4,3,4,4,4,4,4,4,3,1,30.0,neutral or dissatisfied
68334,59474,Male,Loyal Customer,25,Business travel,Business,2756,2,1,1,1,2,1,2,2,4,4,3,4,3,2,0,0.0,neutral or dissatisfied
72326,106360,Male,Loyal Customer,34,Business travel,Business,3847,4,4,4,4,4,4,4,3,2,5,4,4,4,4,180,178.0,satisfied
98980,120360,Male,Loyal Customer,53,Business travel,Business,2787,4,4,1,4,4,5,4,4,4,4,4,3,4,5,0,6.0,satisfied
58262,54617,Female,Loyal Customer,36,Business travel,Business,3237,2,2,2,2,5,1,3,5,5,5,5,3,5,2,0,0.0,satisfied
96739,16566,Female,Loyal Customer,39,Business travel,Business,3119,5,5,5,5,5,5,1,4,4,5,4,5,4,1,0,0.0,satisfied
52519,57151,Female,Loyal Customer,39,Business travel,Business,1824,5,1,5,5,3,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
60707,42043,Male,Loyal Customer,62,Business travel,Business,2542,1,5,1,5,2,3,3,3,3,3,1,3,3,4,0,0.0,neutral or dissatisfied
3088,71238,Female,Loyal Customer,57,Business travel,Business,1656,2,1,1,1,2,3,3,2,2,2,2,1,2,1,11,29.0,neutral or dissatisfied
81328,54454,Female,Loyal Customer,34,Business travel,Business,925,2,2,2,2,4,4,5,5,5,5,5,5,5,5,58,51.0,satisfied
68175,63873,Female,Loyal Customer,20,Business travel,Business,2143,5,5,5,5,5,5,5,5,3,4,4,4,4,5,6,6.0,satisfied
1851,25628,Male,Loyal Customer,60,Business travel,Business,526,1,1,1,1,1,5,1,4,4,4,4,4,4,1,0,0.0,satisfied
66705,84203,Female,disloyal Customer,28,Business travel,Business,432,1,1,1,4,3,1,3,3,5,5,4,3,5,3,6,39.0,neutral or dissatisfied
60455,97328,Female,Loyal Customer,42,Business travel,Business,2005,2,2,2,2,5,5,5,3,3,4,3,3,3,5,0,0.0,satisfied
54175,104960,Male,Loyal Customer,46,Business travel,Business,314,0,0,0,3,3,4,5,4,4,4,4,4,4,3,0,1.0,satisfied
17582,68750,Female,Loyal Customer,39,Business travel,Business,3898,2,2,2,2,3,5,4,4,4,4,4,5,4,4,8,0.0,satisfied
51836,66670,Male,Loyal Customer,32,Business travel,Business,978,3,4,5,4,3,3,3,3,3,4,3,1,3,3,0,0.0,neutral or dissatisfied
73749,9210,Male,Loyal Customer,53,Business travel,Business,2699,4,4,4,4,2,4,5,3,3,4,4,5,3,4,77,79.0,satisfied
54066,112738,Female,disloyal Customer,44,Business travel,Business,671,2,2,2,3,4,2,4,4,3,5,4,3,4,4,0,0.0,satisfied
1344,117690,Female,Loyal Customer,28,Business travel,Business,1814,4,4,4,4,4,4,4,4,3,5,4,5,5,4,0,2.0,satisfied
24693,122114,Male,Loyal Customer,66,Business travel,Business,130,3,3,3,3,4,4,4,3,3,4,4,3,3,4,0,0.0,satisfied
35062,14851,Male,Loyal Customer,49,Business travel,Business,3166,0,0,0,3,3,3,5,2,2,2,4,5,2,3,17,33.0,satisfied
42333,114805,Male,disloyal Customer,20,Business travel,Business,371,5,0,4,2,2,4,2,2,4,5,5,4,4,2,19,13.0,satisfied
54960,79247,Male,Loyal Customer,56,Business travel,Business,1598,4,4,4,4,4,4,4,5,2,4,5,4,5,4,193,189.0,satisfied
58854,125967,Male,disloyal Customer,41,Business travel,Business,328,3,4,4,3,3,4,5,3,5,5,4,5,4,5,206,208.0,satisfied
55353,107956,Male,Loyal Customer,39,Business travel,Business,825,1,1,1,1,5,4,4,4,4,4,4,4,4,5,36,32.0,satisfied
33833,6122,Female,Loyal Customer,35,Business travel,Business,1622,3,3,4,3,2,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
50647,32290,Female,Loyal Customer,40,Business travel,Business,2735,4,4,4,4,2,4,2,5,5,5,5,3,5,3,0,0.0,satisfied
20377,33403,Male,Loyal Customer,42,Business travel,Business,2614,2,2,2,2,4,4,4,4,2,3,5,4,5,4,31,45.0,satisfied
28343,38010,Male,Loyal Customer,37,Business travel,Business,2222,1,1,1,1,5,5,4,5,5,5,5,5,5,4,59,62.0,satisfied
56979,23138,Female,Loyal Customer,57,Business travel,Business,3847,4,4,4,4,3,1,2,5,5,4,3,5,5,5,0,1.0,satisfied
21996,10994,Female,Loyal Customer,61,Business travel,Business,458,3,2,4,2,1,4,3,3,3,2,3,4,3,4,10,8.0,neutral or dissatisfied
88896,70015,Male,Loyal Customer,49,Business travel,Business,583,2,2,2,2,2,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
102826,75871,Female,Loyal Customer,43,Business travel,Business,1972,2,2,2,2,2,5,4,4,4,5,4,4,4,3,16,31.0,satisfied
27387,8666,Male,Loyal Customer,38,Business travel,Business,3382,2,1,1,1,4,2,3,2,2,2,2,2,2,2,5,12.0,neutral or dissatisfied
93484,24478,Female,Loyal Customer,53,Business travel,Business,3312,2,2,1,2,4,4,3,2,2,3,2,2,2,2,0,43.0,neutral or dissatisfied
51873,76011,Female,Loyal Customer,51,Business travel,Business,237,3,3,3,3,3,4,4,5,5,5,5,4,5,5,83,79.0,satisfied
101072,1328,Female,Loyal Customer,47,Business travel,Business,134,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
5223,37557,Male,Loyal Customer,36,Business travel,Business,702,3,3,3,3,5,2,1,5,5,5,5,3,5,3,0,0.0,satisfied
14219,55012,Female,Loyal Customer,26,Business travel,Business,1379,1,1,5,1,4,5,4,4,5,4,4,5,5,4,0,0.0,satisfied
12176,71170,Male,disloyal Customer,40,Business travel,Business,733,1,1,1,4,2,1,2,2,1,1,3,4,4,2,0,0.0,neutral or dissatisfied
100500,87034,Female,Loyal Customer,53,Business travel,Business,2717,2,2,2,2,4,5,5,4,4,4,4,3,4,5,7,5.0,satisfied
74367,85477,Female,disloyal Customer,40,Business travel,Business,214,1,1,1,3,1,1,4,1,2,1,3,4,4,1,0,4.0,neutral or dissatisfied
35669,73152,Male,disloyal Customer,28,Business travel,Business,1501,1,0,0,3,3,0,3,3,4,2,5,4,5,3,0,4.0,neutral or dissatisfied
51091,19569,Female,Loyal Customer,47,Business travel,Business,3766,3,2,2,2,1,4,3,4,4,4,3,3,4,3,0,0.0,neutral or dissatisfied
96821,89323,Female,Loyal Customer,44,Business travel,Business,1587,3,3,3,3,3,5,5,4,4,4,4,5,4,5,0,7.0,satisfied
78618,110331,Female,Loyal Customer,51,Business travel,Business,3958,2,2,3,2,2,4,4,4,4,4,4,5,4,4,47,53.0,satisfied
95502,12822,Female,Loyal Customer,28,Business travel,Business,3179,3,3,3,3,5,5,5,5,3,4,5,5,5,5,0,0.0,satisfied
88509,48064,Female,Loyal Customer,52,Business travel,Business,192,0,4,0,4,2,4,5,4,4,4,4,5,4,3,118,125.0,satisfied
29721,127795,Male,Loyal Customer,51,Personal Travel,Business,1044,1,5,1,3,5,1,5,2,2,1,2,2,2,1,0,0.0,neutral or dissatisfied
76213,27091,Male,Loyal Customer,31,Personal Travel,Business,1721,3,3,3,2,5,3,3,5,3,5,2,1,2,5,66,54.0,neutral or dissatisfied
49047,99731,Female,disloyal Customer,25,Business travel,Business,255,1,0,1,3,1,3,3,5,5,5,4,3,4,3,198,185.0,neutral or dissatisfied
13297,32655,Male,Loyal Customer,33,Business travel,Business,2591,0,4,0,4,4,4,4,4,4,2,2,2,5,4,0,0.0,satisfied
18743,105330,Male,disloyal Customer,22,Business travel,Business,528,5,0,5,4,2,5,2,2,4,4,5,3,5,2,10,1.0,satisfied
19529,119584,Female,Loyal Customer,30,Business travel,Business,2276,4,4,4,4,4,5,4,4,3,5,5,3,4,4,0,0.0,satisfied
41314,19627,Male,Loyal Customer,29,Business travel,Business,1672,4,4,4,4,3,3,3,3,1,5,4,3,3,3,0,0.0,satisfied
347,83191,Female,Loyal Customer,45,Business travel,Business,1123,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,5.0,satisfied
48174,43053,Male,Loyal Customer,55,Business travel,Business,3381,1,1,1,1,2,1,5,3,3,3,3,4,3,1,8,0.0,satisfied
64789,13110,Male,Loyal Customer,35,Business travel,Business,2175,5,5,5,5,2,5,4,5,5,5,5,2,5,1,58,50.0,satisfied
18698,102047,Female,Loyal Customer,41,Business travel,Business,1576,2,1,1,1,1,4,4,2,2,2,2,2,2,2,0,10.0,neutral or dissatisfied
44478,58199,Female,Loyal Customer,11,Business travel,Business,1887,3,5,5,5,3,2,3,3,4,3,4,2,4,3,0,9.0,neutral or dissatisfied
50907,101935,Female,Loyal Customer,23,Business travel,Business,3832,2,2,2,2,4,4,4,4,5,3,4,4,5,4,0,2.0,satisfied
26590,4374,Male,Loyal Customer,9,Business travel,Business,618,3,4,3,4,3,3,3,3,1,2,4,4,4,3,27,50.0,neutral or dissatisfied
81976,42982,Female,Loyal Customer,47,Business travel,Business,3509,2,2,2,2,3,5,4,5,5,5,5,2,5,1,47,41.0,satisfied
103826,80217,Female,disloyal Customer,25,Business travel,Business,2153,2,0,3,3,3,3,3,3,4,3,4,5,5,3,0,0.0,neutral or dissatisfied
87984,97244,Female,Loyal Customer,54,Business travel,Business,3129,3,3,3,3,2,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
27578,69785,Female,disloyal Customer,54,Business travel,Business,655,1,1,1,3,1,1,1,1,4,3,5,3,4,1,0,2.0,neutral or dissatisfied
21894,69307,Female,Loyal Customer,60,Business travel,Business,2725,2,4,3,3,1,3,2,2,2,2,2,2,2,4,0,14.0,neutral or dissatisfied
67462,128908,Female,disloyal Customer,25,Business travel,Business,870,5,0,5,1,3,5,3,3,5,4,4,4,5,3,0,2.0,satisfied
73871,25484,Male,Loyal Customer,41,Business travel,Business,481,2,2,2,2,1,4,4,5,5,5,5,4,5,3,3,0.0,satisfied
66352,58967,Female,disloyal Customer,27,Business travel,Business,1846,2,2,2,5,3,2,3,3,4,3,5,4,4,3,45,0.0,neutral or dissatisfied
42621,117925,Female,Loyal Customer,46,Business travel,Business,255,4,5,4,4,5,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
62048,124756,Female,Loyal Customer,48,Business travel,Business,2463,5,5,5,5,2,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
58334,121804,Male,Loyal Customer,50,Business travel,Business,337,0,0,0,2,4,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
54499,40586,Female,Loyal Customer,47,Business travel,Business,3166,2,2,3,2,4,1,4,5,5,5,5,2,5,2,7,0.0,satisfied
30210,52076,Male,disloyal Customer,24,Business travel,Business,351,5,0,5,1,2,5,2,2,5,2,5,3,1,2,0,0.0,satisfied
93052,109026,Female,Loyal Customer,57,Business travel,Business,994,3,4,3,3,5,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
5504,6005,Female,Loyal Customer,60,Business travel,Business,3913,2,2,2,2,3,4,5,2,2,2,2,3,2,4,22,0.0,satisfied
89838,73871,Female,Loyal Customer,58,Business travel,Business,3581,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
92753,63235,Female,disloyal Customer,37,Business travel,Business,337,3,3,3,3,2,3,2,2,4,3,4,3,4,2,0,0.0,neutral or dissatisfied
53934,94874,Male,Loyal Customer,42,Business travel,Business,239,3,2,2,2,5,4,4,3,3,3,3,2,3,3,4,7.0,neutral or dissatisfied
92002,21966,Female,Loyal Customer,48,Business travel,Business,448,3,3,3,3,3,3,4,3,3,3,3,3,3,1,13,2.0,neutral or dissatisfied
41251,4255,Female,disloyal Customer,25,Business travel,Business,502,3,5,3,4,1,3,1,1,4,4,5,3,4,1,22,58.0,neutral or dissatisfied
15538,61315,Male,Loyal Customer,54,Business travel,Business,1838,3,3,3,3,5,4,5,5,5,5,5,5,5,3,16,58.0,satisfied
89580,68387,Female,Loyal Customer,54,Business travel,Business,1045,5,5,5,5,3,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
99408,105114,Male,Loyal Customer,35,Business travel,Business,277,4,3,3,3,3,2,2,4,4,4,4,3,4,3,58,44.0,neutral or dissatisfied
626,49879,Male,Loyal Customer,38,Business travel,Business,2027,3,3,3,3,5,1,1,4,4,4,4,2,4,1,124,111.0,satisfied
35013,81808,Male,Loyal Customer,31,Business travel,Business,1416,3,3,4,3,5,5,5,5,3,2,5,5,4,5,0,0.0,satisfied
59252,102188,Male,disloyal Customer,23,Business travel,Business,414,0,3,0,5,1,0,1,1,4,5,4,5,4,1,6,2.0,satisfied
78964,8009,Male,Loyal Customer,61,Business travel,Business,335,3,3,3,3,3,5,5,5,5,5,5,5,5,5,0,,satisfied
10144,88056,Male,Loyal Customer,46,Business travel,Business,2565,0,0,0,3,2,4,5,5,5,5,5,5,5,5,0,2.0,satisfied
9460,3869,Female,Loyal Customer,37,Business travel,Business,2677,5,5,5,5,2,4,4,5,5,5,4,4,5,4,0,4.0,satisfied
48656,76314,Male,Loyal Customer,29,Business travel,Business,2182,5,5,5,5,2,2,2,2,4,2,5,5,4,2,1,0.0,satisfied
28411,120518,Female,Loyal Customer,68,Business travel,Business,3623,4,5,4,5,2,3,4,3,3,2,4,1,3,2,0,0.0,neutral or dissatisfied
85276,78307,Female,disloyal Customer,23,Business travel,Business,1598,4,0,4,4,3,4,3,3,4,2,4,5,4,3,0,0.0,satisfied
25495,101142,Female,Loyal Customer,59,Business travel,Business,583,4,4,4,4,4,4,4,2,2,2,2,5,2,5,10,8.0,satisfied
14895,55467,Female,disloyal Customer,48,Business travel,Business,1825,4,4,4,4,4,4,4,4,4,5,4,3,4,4,2,0.0,satisfied
11895,57958,Male,Loyal Customer,29,Business travel,Business,1911,3,3,3,3,5,5,5,5,5,4,5,4,5,5,0,0.0,satisfied
26430,62084,Female,disloyal Customer,24,Business travel,Business,1481,4,0,3,3,3,3,5,3,5,5,3,4,4,3,0,0.0,satisfied
65792,86153,Female,Loyal Customer,49,Business travel,Business,2177,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,0.0,satisfied
62123,15072,Male,disloyal Customer,41,Business travel,Business,322,2,3,3,1,5,2,5,5,5,2,4,4,4,5,0,4.0,satisfied
57973,4905,Male,Loyal Customer,41,Business travel,Business,2625,5,5,5,5,3,5,5,4,4,4,4,5,4,5,15,9.0,satisfied
3929,66801,Male,Loyal Customer,39,Business travel,Business,2165,3,4,4,4,5,3,4,3,3,3,3,1,3,1,66,68.0,neutral or dissatisfied
52752,88104,Male,Loyal Customer,39,Business travel,Business,1784,2,2,2,2,2,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
44216,6540,Female,Loyal Customer,33,Business travel,Business,528,2,2,2,2,1,2,2,2,2,2,2,2,2,1,30,14.0,neutral or dissatisfied
32409,11674,Female,Loyal Customer,46,Business travel,Business,2372,4,4,4,4,2,5,4,3,3,3,3,4,3,4,0,0.0,satisfied
30654,56797,Male,Loyal Customer,38,Business travel,Business,1605,5,5,5,5,4,5,5,4,4,4,4,3,4,4,33,42.0,satisfied
88427,122526,Female,Loyal Customer,29,Business travel,Business,3672,5,5,5,5,5,5,5,5,4,2,4,5,4,5,9,3.0,satisfied
38866,63136,Male,Loyal Customer,57,Business travel,Business,337,4,2,2,2,5,2,3,4,4,4,4,4,4,3,42,44.0,neutral or dissatisfied
10805,10107,Male,Loyal Customer,56,Business travel,Business,2918,4,4,4,4,2,4,5,3,3,3,3,5,3,3,11,0.0,satisfied
50096,6111,Male,Loyal Customer,55,Personal Travel,Business,475,3,3,3,3,3,1,1,3,3,4,4,1,4,1,197,185.0,neutral or dissatisfied
46633,115606,Female,Loyal Customer,63,Business travel,Business,1545,1,1,1,1,5,4,5,3,3,2,3,3,3,3,46,37.0,satisfied
91563,109287,Male,Loyal Customer,57,Business travel,Business,3463,1,1,1,1,2,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
59039,44563,Female,Loyal Customer,10,Personal Travel,Business,177,3,4,3,2,1,3,1,1,2,3,1,2,4,1,0,0.0,neutral or dissatisfied
72989,13232,Female,Loyal Customer,29,Business travel,Business,3268,3,3,3,3,4,4,4,4,4,4,4,4,1,4,9,0.0,satisfied
92962,67572,Female,Loyal Customer,28,Business travel,Business,1438,1,1,1,1,4,4,4,4,5,5,4,3,5,4,0,13.0,satisfied
46293,93401,Male,Loyal Customer,49,Business travel,Business,723,3,3,3,3,5,4,5,5,5,5,5,3,5,5,17,22.0,satisfied
62162,95850,Male,disloyal Customer,23,Business travel,Business,580,5,2,5,1,4,5,4,4,5,5,5,4,5,4,19,11.0,satisfied
85416,92780,Female,Loyal Customer,85,Business travel,Business,171,2,2,4,2,4,3,4,5,5,3,4,4,4,4,0,0.0,satisfied
56127,29913,Female,Loyal Customer,43,Business travel,Business,3132,4,4,4,4,2,5,5,5,5,5,5,5,5,1,0,2.0,satisfied
84817,82827,Female,Loyal Customer,43,Business travel,Business,594,4,4,4,4,4,4,5,2,2,2,2,3,2,3,6,11.0,satisfied
27036,77484,Male,Loyal Customer,48,Business travel,Business,989,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,10.0,satisfied
46270,6863,Female,disloyal Customer,45,Business travel,Business,622,4,4,4,3,3,4,3,3,4,5,4,5,4,3,2,0.0,satisfied
16655,16425,Female,Loyal Customer,48,Business travel,Business,529,3,3,3,3,3,5,2,5,5,5,5,5,5,4,7,3.0,satisfied
67923,79377,Male,Loyal Customer,57,Business travel,Business,2995,2,2,2,2,3,4,5,5,5,5,5,5,5,5,0,7.0,satisfied
42435,9534,Female,Loyal Customer,38,Business travel,Business,305,2,1,1,1,5,3,4,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
95996,100090,Female,Loyal Customer,54,Business travel,Business,2391,5,5,3,5,2,5,4,4,4,5,4,3,4,5,3,1.0,satisfied
20752,42230,Female,Loyal Customer,30,Business travel,Business,834,2,1,5,1,2,2,2,2,2,3,3,3,4,2,44,77.0,neutral or dissatisfied
3454,124794,Female,disloyal Customer,21,Business travel,Business,280,5,0,5,1,3,5,3,3,4,3,5,4,5,3,0,0.0,satisfied
27534,14846,Female,Loyal Customer,29,Personal Travel,Business,343,1,4,1,2,2,1,2,2,4,4,2,3,1,2,3,0.0,neutral or dissatisfied
68255,30420,Male,Loyal Customer,42,Business travel,Business,2122,4,5,5,5,2,3,3,4,4,3,4,2,4,1,0,19.0,neutral or dissatisfied
4665,92901,Male,Loyal Customer,46,Business travel,Business,134,5,5,5,5,3,4,5,4,4,4,4,4,4,3,12,16.0,satisfied
73670,10731,Female,Loyal Customer,51,Business travel,Business,458,1,4,2,4,4,3,3,1,1,1,1,1,1,3,1,4.0,neutral or dissatisfied
36171,4808,Male,Loyal Customer,41,Business travel,Business,2710,4,4,4,4,5,4,5,3,3,4,3,4,3,5,12,0.0,satisfied
50374,64627,Male,Loyal Customer,31,Business travel,Business,247,2,4,2,2,5,5,5,5,4,4,5,3,5,5,0,6.0,satisfied
98672,73637,Male,Loyal Customer,40,Business travel,Business,192,1,1,1,1,3,4,4,5,5,5,4,4,5,4,56,48.0,satisfied
30024,90229,Male,Loyal Customer,19,Business travel,Business,3800,5,5,5,5,3,3,3,3,3,4,4,4,5,3,0,0.0,satisfied
69348,7761,Female,Loyal Customer,54,Business travel,Business,3969,4,4,4,4,5,4,4,5,5,5,5,4,5,3,6,0.0,satisfied
96797,18559,Male,Loyal Customer,20,Business travel,Business,127,2,5,5,5,2,2,2,2,2,4,3,4,3,2,7,1.0,neutral or dissatisfied
66189,18744,Male,disloyal Customer,16,Business travel,Business,1167,4,2,4,3,2,4,2,2,1,2,4,3,3,2,0,10.0,neutral or dissatisfied
32519,8151,Male,Loyal Customer,41,Business travel,Business,1827,4,4,4,4,3,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
59035,70096,Female,Loyal Customer,43,Business travel,Business,1677,4,4,4,4,5,4,4,5,5,4,5,4,5,5,0,4.0,satisfied
32225,10440,Female,Loyal Customer,73,Business travel,Business,3096,4,4,4,4,5,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
70321,67604,Female,disloyal Customer,29,Business travel,Business,1188,5,5,5,4,5,5,3,5,4,2,5,4,5,5,0,0.0,satisfied
1083,104120,Female,disloyal Customer,25,Business travel,Business,393,4,0,4,2,4,4,2,4,5,2,4,5,4,4,1,0.0,satisfied
42039,91504,Male,Loyal Customer,39,Business travel,Business,1620,2,2,2,2,5,5,4,5,5,5,5,4,5,3,0,0.0,satisfied
64756,55326,Male,Loyal Customer,26,Business travel,Business,2195,5,1,4,4,5,4,5,5,1,1,3,4,3,5,3,0.0,neutral or dissatisfied
67107,97850,Female,Loyal Customer,56,Business travel,Business,1848,4,4,4,4,3,4,5,3,3,3,3,5,3,3,55,61.0,satisfied
